Fruit,Temp,Humid (%),Light (Lux),VPD,Class
Tomato,23,89,8.0671142,0.30903813846367756,Good
Tomato,26,92,6.48823229,0.2689151862882051,Good
Pineapple,24,95,14.1136139,0.14919587385827793,Good
Orange,24,95,19.00030193,0.14919587385827793,Bad
Pineapple,25,95,11.59594835,0.1583888858753424,Bad
Tomato,24,89,12.76402932,0.3282309224882116,Good
Orange,22,95,6.283027997,0.132196559610529,Good
Tomato,22,93,12.41021712,0.18507518345474017,Good
Tomato,26,93,6.613669965,0.23530078800217913,Good
Orange,23,95,19.85095108,0.14047188111985376,Bad
Tomato,25,95,13.12676612,0.1583888858753424,Bad
Banana,24,95,12.27113269,0.14919587385827793,BAD
Tomato,25,95,7.730278953,0.1583888858753424,Good
Tomato,25,93,6.405576451,0.22174444022547934,Good
Tomato,23,92,9.987371503,0.22475500979176521,Good
Orange,24,95,14.83589827,0.14919587385827793,Bad
Tomato,23,90,12.90803823,0.28094376223970663,Good
Orange,22,95,5.042126986,0.132196559610529,Good
Tomato,24,95,14.43054353,0.14919587385827793,Bad
Orange,24,95,19.31496687,0.14919587385827793,Bad
Pineapple,23,95,12.83585424,0.14047188111985376,Good
Tomato,23,89,7.589280351,0.30903813846367756,Good
Orange,23,95,16.29477154,0.14047188111985376,Bad
Banana,24,95,13.42356205,0.14919587385827793,BAD
Pineapple,25,95,11.59594835,0.1583888858753424,Bad
Tomato,25,95,15.42113219,0.1583888858753424,Bad
Orange,24,95,14.75399666,0.14919587385827793,Bad
Orange,23,95,15.25176672,0.14047188111985376,Bad
Pineapple,25,95,10.34079221,0.1583888858753424,Bad
Pineapple,22,94,12.98058343,0.1586358715326348,Good
Tomato,25,95,13.65010619,0.1583888858753424,Bad
Orange,23,95,14.83589827,0.14047188111985376,Bad
Orange,23,95,9.420521035,0.14047188111985376,Good
Orange,23,95,14.67251295,0.14047188111985376,Bad
Pineapple,24,95,11.14266773,0.14919587385827793,Bad
Orange,23,95,14.75399666,0.14047188111985376,Bad
Pineapple,23,82,12.62144823,0.5056987720314727,Good
Tomato,25,95,13.72638492,0.1583888858753424,Bad
Pineapple,22,95,12.90803823,0.132196559610529,Good
Pineapple,23,95,12.83585424,0.14047188111985376,Good
Pineapple,25,95,9.814452454,0.1583888858753424,Bad
Banana,24,95,17.21524677,0.14919587385827793,BAD
Banana,25,89,20.85352641,0.34845554892575326,Good
Orange,23,95,14.75399666,0.14047188111985376,Bad
Orange,22,95,10.70460698,0.132196559610529,Good
Pineapple,22,95,12.48027818,0.132196559610529,Good
Tomato,24,92,11.14266773,0.23871339817324477,Good
Pineapple,23,95,12.62144823,0.14047188111985376,Good
Orange,23,95,15.08413665,0.14047188111985376,Bad
Tomato,25,95,13.42356205,0.1583888858753424,Bad
Pineapple,25,95,10.04556771,0.1583888858753424,Bad
Tomato,23,92,13.80304952,0.22475500979176521,Good
Tomato,23,93,11.27059687,0.19666063356779473,Good
Pineapple,22,95,12.76402932,0.132196559610529,Good
Banana,26,90,20.17964285,0.33614398286025615,Good
Pineapple,24,95,14.19224347,0.14919587385827793,Good
Tomato,23,89,8.0671142,0.30903813846367756,Good
Orange,23,95,14.75399666,0.14047188111985376,Bad
Orange,24,95,19.20950925,0.14919587385827793,Bad
Tomato,25,95,16.02789778,0.1583888858753424,Bad
Banana,25,86,13.57421101,0.4434888804509587,Good
Banana,24,95,12.76402932,0.14919587385827793,BAD
Tomato,23,89,7.730278953,0.30903813846367756,Good
Tomato,24,89,13.72638492,0.3282309224882116,Good
Orange,23,95,4.802535216,0.14047188111985376,Good
Tomato,25,95,14.75399666,0.1583888858753424,Bad
Pineapple,25,95,11.66198098,0.1583888858753424,Bad
Orange,23,95,16.84124175,0.14047188111985376,Bad
Tomato,25,95,12.90803823,0.1583888858753424,Bad
Banana,24,95,17.40523312,0.14919587385827793,BAD
Orange,23,95,4.870193845,0.14047188111985376,Good
Tomato,24,93,11.20647613,0.208874223401589,Good
Pineapple,22,95,12.69256136,0.132196559610529,Good
Orange,23,95,19.74258151,0.14047188111985376,Bad
Banana,24,95,12.62144823,0.14919587385827793,BAD
Pineapple,25,95,11.39978246,0.1583888858753424,Bad
Banana,26,90,19.42099897,0.33614398286025615,Good
Tomato,25,95,12.69256136,0.1583888858753424,Bad
Pineapple,22,95,12.62144823,0.132196559610529,Good
Orange,23,82,4.603308323,0.5056987720314727,Good
Tomato,23,90,12.76402932,0.28094376223970663,Good
Orange,23,95,8.619414571,0.14047188111985376,Good
Orange,24,95,14.83589827,0.14919587385827793,Bad
Banana,24,95,17.88911347,0.14919587385827793,BAD
Orange,22,95,6.48823229,0.132196559610529,Good
Banana,25,89,19.63480231,0.34845554892575326,Good
Orange,22,95,7.133358572,0.132196559610529,Good
Pineapple,23,95,12.62144823,0.14047188111985376,Good
Orange,23,95,4.938486566,0.14047188111985376,Good
Pineapple,22,87,12.76402932,0.343711054987375,Good
Banana,26,94,15.33623116,0.20168638971615405,Good
Orange,22,95,8.31460431,0.132196559610529,Good
Banana,24,95,12.55068787,0.14919587385827793,BAD
Orange,22,95,7.542720421,0.132196559610529,Good
Pineapple,22,95,12.76402932,0.132196559610529,Good
Banana,26,87,19.42099897,0.4369871777183332,Good
Tomato,24,94,11.14266773,0.1790350486299337,Good
Tomato,22,94,12.20210529,0.1586358715326348,Good
Pineapple,25,95,10.22184745,0.1583888858753424,Bad
Pineapple,25,95,13.12676612,0.1583888858753424,Bad
Orange,23,95,15.76515749,0.14047188111985376,Bad
Pineapple,24,95,14.03538213,0.14919587385827793,Good
Orange,23,95,14.59144457,0.14047188111985376,Bad
Pineapple,22,95,13.42356205,0.132196559610529,Good
Tomato,23,89,7.636059339,0.30903813846367756,Good
Pineapple,24,95,14.1136139,0.14919587385827793,Good
Banana,26,90,19.95991509,0.33614398286025615,Good
Tomato,23,90,12.69256136,0.28094376223970663,Good
Orange,23,95,15.00096563,0.14047188111985376,Bad
Tomato,26,94,6.869873736,0.20168638971615405,Good
Orange,23,95,4.441500903,0.14047188111985376,Good
Tomato,25,95,15.76515749,0.1583888858753424,Bad
Orange,22,95,7.000692513,0.132196559610529,Good
Banana,24,95,16.93400512,0.14919587385827793,BAD
Orange,23,95,15.93986231,0.14047188111985376,Bad
Banana,25,95,15.93986231,0.1583888858753424,BAD
Orange,22,95,8.0671142,0.132196559610529,Good
Tomato,25,95,14.59144457,0.1583888858753424,Bad
Pineapple,25,95,10.28117628,0.1583888858753424,Bad
Pineapple,25,95,11.59594835,0.1583888858753424,Bad
Pineapple,22,95,12.69256136,0.132196559610529,Good
Tomato,25,95,15.42113219,0.1583888858753424,Bad
Pineapple,25,95,9.929454577,0.1583888858753424,Bad
Banana,24,95,12.34050263,0.14919587385827793,BAD
Banana,26,85,18.28561157,0.5042159742903847,Good
Orange,22,95,6.571662296,0.132196559610529,Good
Tomato,25,95,7.496378442,0.1583888858753424,Good
Orange,22,95,6.405576451,0.132196559610529,Good
Orange,23,95,4.870193845,0.14047188111985376,Good
Orange,23,95,14.59144457,0.14047188111985376,Bad
Pineapple,25,95,10.95309884,0.1583888858753424,Bad
Orange,24,95,15.08413665,0.14919587385827793,Bad
Pineapple,25,95,9.814452454,0.1583888858753424,Bad
Orange,23,95,8.018312629,0.14047188111985376,Good
Pineapple,25,95,10.34079221,0.1583888858753424,Bad
Banana,26,90,19.42099897,0.33614398286025615,Good
Banana,25,86,12.69256136,0.4434888804509587,Good
Orange,22,95,7.921396405,0.132196559610529,Good
Pineapple,22,95,12.34050263,0.132196559610529,Good
Orange,22,95,4.904260592,0.132196559610529,Good
Tomato,25,95,15.93986231,0.1583888858753424,Bad
Orange,24,95,15.08413665,0.14919587385827793,Bad
Pineapple,25,95,12.06507013,0.1583888858753424,Bad
Tomato,23,90,12.83585424,0.28094376223970663,Good
Banana,24,95,18.18569032,0.14919587385827793,BAD
Banana,25,95,20.17964285,0.1583888858753424,Good
Tomato,25,95,15.42113219,0.1583888858753424,Bad
Pineapple,24,95,14.03538213,0.14919587385827793,Good
Orange,23,95,8.364807255,0.14047188111985376,Good
Pineapple,25,95,10.10404473,0.1583888858753424,Bad
Pineapple,25,95,9.987371503,0.1583888858753424,Bad
Banana,24,95,16.93400512,0.14919587385827793,BAD
Tomato,26,94,6.655874013,0.20168638971615405,Good
Pineapple,24,95,14.03538213,0.14919587385827793,Good
Banana,24,95,18.48706888,0.14919587385827793,BAD
Pineapple,23,95,12.62144823,0.14047188111985376,Good
Orange,24,95,15.33623116,0.14919587385827793,Bad
Orange,23,95,19.74258151,0.14047188111985376,Bad
Orange,22,95,7.496378442,0.132196559610529,Good
Banana,26,85,13.12676612,0.5042159742903847,Good
Pineapple,25,95,11.59594835,0.1583888858753424,Bad
Orange,22,95,4.505770041,0.132196559610529,Good
Pineapple,25,95,10.95309884,0.1583888858753424,Bad
Orange,23,95,19.95991509,0.14047188111985376,Bad
Tomato,25,95,14.03538213,0.1583888858753424,Bad
Tomato,23,91,8.364807255,0.25284938601573614,Good
Banana,24,95,17.02725828,0.14919587385827793,BAD
Orange,22,95,4.938486566,0.132196559610529,Good
Banana,24,87,13.72638492,0.3879092720315227,Good
Tomato,24,88,10.64323454,0.35807009725986694,Good
Orange,24,95,15.08413665,0.14919587385827793,Bad
Tomato,25,95,13.12676612,0.1583888858753424,Bad
Pineapple,25,95,10.52137857,0.1583888858753424,Bad
Tomato,23,89,7.589280351,0.30903813846367756,Good
Pineapple,25,95,11.07916988,0.1583888858753424,Bad
Pineapple,25,95,10.40069682,0.1583888858753424,Bad
Orange,23,95,14.59144457,0.14047188111985376,Bad
Tomato,24,95,16.20534945,0.14919587385827793,Bad
Banana,24,95,12.55068787,0.14919587385827793,BAD
Orange,22,95,4.870193845,0.132196559610529,Good
Pineapple,25,95,10.04556771,0.1583888858753424,Bad
Orange,24,95,15.00096563,0.14919587385827793,Bad
Tomato,23,95,12.13341843,0.14047188111985376,Good
Tomato,23,89,7.683058499,0.30903813846367756,Good
Pineapple,23,95,12.76402932,0.14047188111985376,Good
Banana,26,95,17.69401633,0.16807199143012852,Good
Orange,23,95,14.67251295,0.14047188111985376,Bad
Tomato,24,90,12.90803823,0.29839174771655586,Good
Pineapple,25,95,10.10404473,0.1583888858753424,Bad
Pineapple,25,95,11.14266773,0.1583888858753424,Bad
Orange,24,95,19.00030193,0.14919587385827793,Bad
Banana,26,90,20.85352641,0.33614398286025615,Good
Tomato,24,95,16.56585884,0.14919587385827793,Bad
Banana,26,90,19.52760946,0.33614398286025615,Good
Tomato,23,90,12.90803823,0.28094376223970663,Good
Orange,23,95,16.29477154,0.14047188111985376,Bad
Tomato,23,92,13.88010234,0.22475500979176521,Good
Pineapple,25,95,10.22184745,0.1583888858753424,Bad
Orange,23,95,8.516848104,0.14047188111985376,Good
Banana,26,91,20.17964285,0.3025295845742306,Good
Banana,24,95,19.95991509,0.14919587385827793,Good
Orange,23,95,14.75399666,0.14047188111985376,Bad
Tomato,23,88,7.683058499,0.33713251468764804,Good
Banana,24,95,17.88911347,0.14919587385827793,BAD
Tomato,24,95,11.862037,0.14919587385827793,Bad
Banana,24,95,16.74896501,0.14919587385827793,BAD
Orange,22,95,6.571662296,0.132196559610529,Good
Orange,23,95,8.364807255,0.14047188111985376,Good
Tomato,25,93,6.529850053,0.22174444022547934,Good
Tomato,23,89,8.165410187,0.30903813846367756,Good
Tomato,24,95,16.47502321,0.14919587385827793,Bad
Tomato,24,89,13.49869706,0.3282309224882116,Good
Banana,26,82,18.48706888,0.6050591691484617,Good
Orange,23,95,9.255689372,0.14047188111985376,Good
Orange,22,95,9.039550676,0.132196559610529,Good
Pineapple,23,95,12.55068787,0.14047188111985376,Good
Tomato,22,90,12.76402932,0.26439311922105757,Good
Banana,24,91,16.84124175,0.2685525729449001,Good
Pineapple,24,95,12.06507013,0.14919587385827793,Bad
Pineapple,24,95,14.19224347,0.14919587385827793,Good
Tomato,24,95,15.85228317,0.14919587385827793,Bad
Pineapple,23,95,12.48027818,0.14047188111985376,Good
Pineapple,22,95,12.83585424,0.132196559610529,Good
Banana,26,95,15.85228317,0.16807199143012852,Good
Banana,25,95,20.96802921,0.1583888858753424,Good
Tomato,25,95,16.47502321,0.1583888858753424,Bad
Orange,23,95,14.83589827,0.14047188111985376,Bad
Orange,23,95,16.11639251,0.14047188111985376,Bad
Banana,25,88,15.16773612,0.38013332610082173,Good
Pineapple,25,95,10.04556771,0.1583888858753424,Bad
Orange,23,95,4.904260592,0.14047188111985376,Good
Tomato,23,90,12.98058343,0.28094376223970663,Good
Orange,24,95,18.18569032,0.14919587385827793,Bad
Orange,24,95,17.59724365,0.14919587385827793,Bad
Banana,24,95,17.79130513,0.14919587385827793,BAD
Tomato,24,89,12.69256136,0.3282309224882116,Good
Pineapple,23,95,12.27113269,0.14047188111985376,Good
Orange,22,95,6.913276429,0.132196559610529,Good
Banana,24,95,19.31496687,0.14919587385827793,BAD
Orange,22,95,8.165410187,0.132196559610529,Good
Orange,23,94,4.870193845,0.16856625734382424,Good
Orange,23,95,16.47502321,0.14047188111985376,Bad
Pineapple,23,85,12.69256136,0.4214156433595604,Good
Tomato,24,89,13.65010619,0.3282309224882116,Good
Tomato,24,95,12.83585424,0.14919587385827793,Bad
Orange,23,95,8.364807255,0.14047188111985376,Good
Orange,23,95,16.74896501,0.14047188111985376,Bad
Tomato,24,95,12.06507013,0.14919587385827793,Bad
Pineapple,22,93,12.83585424,0.18507518345474017,Good
Tomato,26,92,6.405576451,0.2689151862882051,Good
Tomato,25,95,12.76402932,0.1583888858753424,Bad
Pineapple,22,87,12.90803823,0.343711054987375,Good
Tomato,26,76,8.214906999,0.8067455588646153,Good
Orange,23,95,19.95991509,0.14047188111985376,Bad
Tomato,24,95,12.69256136,0.14919587385827793,Bad
Tomato,24,95,11.99705843,0.14919587385827793,Good
Banana,26,94,14.35070581,0.20168638971615405,Good
Banana,24,95,18.7933463,0.14919587385827793,BAD
Banana,24,95,13.12676612,0.14919587385827793,BAD
Banana,26,94,15.59225501,0.20168638971615405,Good
Tomato,22,92,10.95309884,0.21151449537684597,Good
Orange,23,95,17.21524677,0.14047188111985376,Bad
Orange,22,95,6.003652649,0.132196559610529,Good
Orange,23,95,15.33623116,0.14047188111985376,Bad
Orange,24,95,15.00096563,0.14919587385827793,Bad
Orange,24,95,14.91822038,0.14919587385827793,Bad
Pineapple,23,85,12.69256136,0.4214156433595604,Good
Banana,26,90,19.63480231,0.33614398286025615,Good
Orange,22,95,6.740875089,0.132196559610529,Good
Tomato,25,95,15.42113219,0.1583888858753424,Bad
Orange,23,95,17.40523312,0.14047188111985376,Bad
Banana,24,95,13.80304952,0.14919587385827793,BAD
Orange,23,95,19.95991509,0.14047188111985376,Bad
Banana,25,86,13.3488037,0.4434888804509587,Good
Pineapple,25,95,11.862037,0.1583888858753424,Bad
Orange,22,95,8.165410187,0.132196559610529,Good
Pineapple,24,95,14.43054353,0.14919587385827793,Good
Tomato,23,88,8.465927903,0.33713251468764804,Good
Tomato,24,90,8.165410187,0.29839174771655586,Good
Banana,24,95,17.30998858,0.14919587385827793,BAD
Tomato,22,93,11.66198098,0.18507518345474017,Good
Tomato,23,92,10.82824911,0.22475500979176521,Good
Orange,23,95,6.529850053,0.14047188111985376,Good
Pineapple,25,95,11.01598084,0.1583888858753424,Bad
Orange,24,95,15.08413665,0.14919587385827793,Bad
Banana,26,95,13.95754575,0.16807199143012852,Good
Tomato,25,95,15.33623116,0.1583888858753424,Bad
Pineapple,23,95,12.83585424,0.14047188111985376,Good
Orange,22,95,7.313168177,0.132196559610529,Good
Banana,25,95,16.29477154,0.1583888858753424,BAD
Orange,23,95,19.74258151,0.14047188111985376,Bad
Orange,23,95,8.775098629,0.14047188111985376,Good
Tomato,23,89,12.41021712,0.30903813846367756,Good
Tomato,23,89,8.0671142,0.30903813846367756,Good
Orange,24,95,15.25176672,0.14919587385827793,Bad
Tomato,25,95,13.20040797,0.1583888858753424,Bad
Tomato,24,95,12.06507013,0.14919587385827793,Good
Banana,25,89,19.00030193,0.34845554892575326,Good
Orange,23,95,16.74896501,0.14047188111985376,Bad
Pineapple,25,95,11.07916988,0.1583888858753424,Bad
Pineapple,22,94,12.76402932,0.1586358715326348,Good
Pineapple,22,95,13.72638492,0.132196559610529,Good
Orange,23,95,16.38466179,0.14047188111985376,Bad
Tomato,25,95,12.69256136,0.1583888858753424,Bad
Pineapple,24,95,14.03538213,0.14919587385827793,Good
Tomato,23,89,12.76402932,0.30903813846367756,Good
Pineapple,24,95,13.95754575,0.14919587385827793,Good
Banana,25,88,18.89654455,0.38013332610082173,Good
Banana,26,95,16.56585884,0.16807199143012852,Good
Pineapple,25,95,11.20647613,0.1583888858753424,Bad
Orange,22,95,8.214906999,0.132196559610529,Good
Tomato,25,95,13.05349201,0.1583888858753424,Bad
Orange,24,95,15.08413665,0.14919587385827793,Bad
Orange,24,95,14.91822038,0.14919587385827793,Bad
Orange,23,95,14.67251295,0.14047188111985376,Bad
Pineapple,25,95,10.16280412,0.1583888858753424,Bad
Orange,23,95,15.00096563,0.14047188111985376,Bad
Orange,22,95,6.323687334,0.132196559610529,Good
Orange,23,95,16.02789778,0.14047188111985376,Bad
Orange,22,95,7.133358572,0.132196559610529,Good
Orange,22,95,9.310371154,0.132196559610529,Good
Pineapple,22,92,12.90803823,0.21151449537684597,Good
Orange,24,95,14.83589827,0.14919587385827793,Bad
Pineapple,22,95,12.90803823,0.132196559610529,Good
Orange,22,95,9.420521035,0.132196559610529,Good
Tomato,23,89,12.48027818,0.30903813846367756,Good
Orange,23,95,14.75399666,0.14047188111985376,Bad
Banana,24,95,12.83585424,0.14919587385827793,BAD
Pineapple,24,95,13.88010234,0.14919587385827793,Good
Tomato,23,91,8.31460431,0.25284938601573614,Good
Tomato,24,95,16.47502321,0.14919587385827793,Bad
Orange,23,95,16.11639251,0.14047188111985376,Bad
Pineapple,23,95,12.76402932,0.14047188111985376,Good
Tomato,24,95,12.83585424,0.14919587385827793,Bad
Pineapple,25,95,10.16280412,0.1583888858753424,Bad
Banana,26,93,18.58861217,0.23530078800217913,Good
Tomato,26,94,6.613669965,0.20168638971615405,Good
Banana,25,86,13.72638492,0.4434888804509587,Good
Orange,22,95,4.441500903,0.132196559610529,Good
Pineapple,22,95,12.48027818,0.132196559610529,Good
Tomato,23,89,12.55068787,0.30903813846367756,Good
Banana,24,86,14.1136139,0.41774844680317846,Good
Tomato,24,95,12.83585424,0.14919587385827793,Bad
Orange,22,95,5.733232642,0.132196559610529,Good
Orange,22,95,6.529850053,0.132196559610529,Good
Banana,26,93,15.08413665,0.23530078800217913,Good
Tomato,26,86,7.730278953,0.47060157600435915,Good
Orange,23,95,19.95991509,0.14047188111985376,Bad
Tomato,25,95,7.636059339,0.1583888858753424,Good
Orange,22,95,7.133358572,0.132196559610529,Good
Pineapple,23,95,12.48027818,0.14047188111985376,Good
Banana,25,86,13.80304952,0.4434888804509587,Good
Banana,24,95,14.67251295,0.14919587385827793,BAD
Banana,24,95,13.65010619,0.14919587385827793,BAD
Pineapple,24,95,14.1136139,0.14919587385827793,Good
Tomato,25,95,15.33623116,0.1583888858753424,Bad
Orange,22,95,7.404343951,0.132196559610529,Good
Pineapple,23,95,12.27113269,0.14047188111985376,Good
Tomato,23,89,7.542720421,0.30903813846367756,Good
Pineapple,23,95,12.69256136,0.14047188111985376,Good
Tomato,24,95,16.02789778,0.14919587385827793,Bad
Pineapple,23,95,12.34050263,0.14047188111985376,Good
Pineapple,22,95,12.83585424,0.132196559610529,Good
Tomato,24,95,12.98058343,0.14919587385827793,Bad
Orange,23,95,4.802535216,0.14047188111985376,Good
Orange,23,95,9.255689372,0.14047188111985376,Good
Orange,23,95,15.33623116,0.14047188111985376,Bad
Pineapple,24,95,14.1136139,0.14919587385827793,Good
Tomato,26,87,7.589280351,0.4369871777183332,Good
Orange,24,95,16.29477154,0.14919587385827793,Bad
Banana,26,95,20.29041491,0.16807199143012852,Good
Orange,23,95,4.570643409,0.14047188111985376,Good
Tomato,23,89,9.531728808,0.30903813846367756,Good
Orange,23,82,5.042126986,0.5056987720314727,Good
Orange,23,95,16.47502321,0.14047188111985376,Bad
Orange,23,95,8.516848104,0.14047188111985376,Good
Orange,23,95,19.95991509,0.14047188111985376,Bad
Banana,24,95,17.40523312,0.14919587385827793,BAD
Tomato,22,94,12.62144823,0.1586358715326348,Good
Tomato,25,95,12.90803823,0.1583888858753424,Bad
Tomato,24,93,11.20647613,0.208874223401589,Good
Banana,24,95,17.02725828,0.14919587385827793,BAD
Orange,24,95,14.91822038,0.14919587385827793,Bad
Pineapple,24,95,14.1136139,0.14919587385827793,Good
Orange,24,95,15.00096563,0.14919587385827793,Bad
Banana,24,86,13.65010619,0.41774844680317846,Good
Tomato,25,95,16.84124175,0.1583888858753424,Bad
Orange,22,95,8.214906999,0.132196559610529,Good
Banana,26,94,14.1136139,0.20168638971615405,Good
Pineapple,25,95,9.987371503,0.1583888858753424,Bad
